device_id,timestamp,vibration_x,vibration_y,vibration_z,temperature,pressure,rpm,current,operational_state,failure_type,time_to_failure
1,2025-11-23T05:28:23.530129,0.0665793252064759,0.03576394871992027,-0.07727001460556342,40.58258047464303,1.4694318862372495,1662.7198594233885,9.334791838723335,0,,
1,2025-11-23T05:28:24.530129,0.0054274262857421565,0.00021457154669662893,-0.008730010529650521,40.67136248261946,1.47587680543176,1660.2700583254098,9.716173084868627,0,,
1,2025-11-23T05:28:25.530129,0.011431506506220353,0.02225688064150733,-0.05683011059155913,40.61228462031846,1.4793172288523533,1659.1226661727246,8.213171905548322,0,,
1,2025-11-23T05:28:26.530129,-0.08716861479495223,0.01330350820001342,0.11924836653554446,40.810495495310626,1.48181856177728,1670.9122071889299,9.901034234424063,0,,
1,2025-11-23T05:28:27.530129,-0.013562399398314306,0.030660209242961825,-0.013365859433692265,40.47639544180765,1.4670325083275928,1665.159294881304,9.856272586309014,0,,
1,2025-11-23T05:28:28.530129,0.009750663961610976,0.020010499412614485,-0.01688161685429505,40.83805169737977,1.458989001422082,1676.5230305428406,9.026600100157339,0,,
1,2025-11-23T05:28:29.530129,-0.046971667988141286,-0.024466860844260842,-0.04022955711351848,40.54471771688664,1.463508369564557,1673.0424143937096,9.484612380705588,0,,
1,2025-11-23T05:28:30.530129,-0.007371012886383121,-0.00129526684087064,0.01445471019017375,40.4797814303622,1.4745579196132612,1678.342962414404,9.303826444541015,0,,
1,2025-11-23T05:28:31.530129,0.11973518324417624,0.0458729468754812,-0.005613623559735667,40.515821155200285,1.465714240679921,1664.9034260346286,9.766428622432214,0,,
1,2025-11-23T05:28:32.530129,-0.034890501523654666,-0.004056109190866502,-0.026464804050006743,40.79799381599039,1.4543912341559004,1666.295723199021,9.14108320029633,0,,
1,2025-11-23T05:28:33.530129,0.01596782105447387,0.02304514508358006,-0.010789494616563092,40.78707173612863,1.4722439168093868,1694.5972255949234,8.447875302295667,0,,
1,2025-11-23T05:28:34.530129,0.03103003315032494,-0.05225662687579948,-0.039900440883649045,40.98677416291388,1.4870409078792244,1651.3588602244658,9.090649196325774,0,,
